#INFO,Version=1.0.0,Template= eBay-active-revise-price-quantity-download_US,,,,,,,,,
Action,Category name,Item number,Title,Listing site,Currency,Start price,Buy It Now price,Available quantity,Relationship,Relationship details,Custom label (SKU)
Revise,"CCG Individual Cards (183454)","306500364772",SV04: Paradox Rift #036/182 Milotic Holo,"US","USD","1.49",,"1",,,462-jup7s
Revise,"CCG Individual Cards (183454)","306500364791",SV04: Paradox Rift #121/182 Morpeko Holo,"US","USD","1.49",,"1",,,463-jup7t
Revise,"CCG Individual Cards (183454)","306500364801",SV05: Temporal Forces #110/162 Forretress Reverse Holo,"US","USD","1.49",,"1",,,464-jup7u
Revise,"CCG Individual Cards (183454)","306500364822",SV05: Temporal Forces #106/162 Mightyena Reverse Holo,"US","USD","1.49",,"1",,,466-jup7x
Revise,"CCG Individual Cards (183454)","306500364841",SV05: Temporal Forces #129/162 Dudunsparce Holo,"US","USD","1.49",,"1",,,467-jup7y
Revise,"CCG Individual Cards (183454)","306500364857",SWSH10: Astral Radiance #142/189 Gapejaw Bog Reverse Holo,"US","USD","1.49",,"1",,,468-jup7z
Revise,"CCG Individual Cards (183454)","306503573015",SM - Unified Minds #127/236 Alolan Grimer,"US","USD","1.49",,"1",,,470-jxehz
Revise,"CCG Individual Cards (183454)","306503573020",SM - Unbroken Bonds #113/214 Sandile (113),"US","USD","1.49",,"1",,,469-jxehy
Revise,"CCG Individual Cards (183454)","306503573091",SM - Unified Minds #135/236 Purrloin,"US","USD","1.49",,"1",,,471-jxei0
Revise,"CCG Individual Cards (183454)","306503573101",SM - Cosmic Eclipse #71/236 Chinchou,"US","USD","1.49",,"1",,,472-jxei1
Revise,"CCG Individual Cards (183454)","306503573127",SM - Cosmic Eclipse #160/236 Jangmo-o,"US","USD","1.49",,"1",,,473-jxei2
Revise,"CCG Individual Cards (183454)","306503573143",SM - Unified Minds #103/236 Onix,"US","USD","1.49",,"1",,,474-jxei4
Revise,"CCG Individual Cards (183454)","306503573203",SM - Unified Minds #120/236 Archen,"US","USD","1.49",,"1",,,475-jxei5
Revise,"CCG Individual Cards (183454)","306503573226",SM - Unified Minds #59/236 Magneton,"US","USD","1.49",,"1",,,476-jxei6
Revise,"CCG Individual Cards (183454)","306503573248",XY - Fates Collide #46/124 Riolu (46),"US","USD","1.49",,"1",,,477-jxei7
Revise,"CCG Individual Cards (183454)","306503573300",SM - Unified Minds #58/236 Magnemite,"US","USD","1.49",,"1",,,479-jxei9
Revise,"CCG Individual Cards (183454)","306503573332",SM - Cosmic Eclipse #130/236 Alolan Grimer,"US","USD","1.99",,"1",,,480-jxeia
Revise,"CCG Individual Cards (183454)","306503573414",SM - Ultra Prism #6/156 Turtwig (6),"US","USD","1.99",,"1",,,483-jxeid
Revise,"CCG Individual Cards (183454)","306503573502",XY - Fates Collide #8/124 Deerling,"US","USD","1.99",,"1",,,485-jxeif
Revise,"CCG Individual Cards (183454)","306503573516",SM - Lost Thunder #13/214 Skiploom,"US","USD","1.49",,"1",,,486-jxeig
Revise,"CCG Individual Cards (183454)","306503573549",SM - Unified Minds #6/236 Sewaddle (6),"US","USD","1.49",,"1",,,487-jxeih
Revise,"CCG Individual Cards (183454)","306503573588",SM - Ultra Prism #12/156 Carnivine,"US","USD","1.49",,"1",,,489-jxeij
Revise,"CCG Individual Cards (183454)","306503573650",XY - Fates Collide #68/124 Snubbull,"US","USD","1.49",,"1",,,492-jxeim
Revise,"CCG Individual Cards (183454)","306503573693",XY - Fates Collide #70/124 Cottonee Reverse Holo,"US","USD","1.99",,"1",,,493-jxein
Revise,"CCG Individual Cards (183454)","306503573696",SM - Lost Thunder #147/214 Morelull,"US","USD","1.49",,"1",,,494-jxeio
Revise,"CCG Individual Cards (183454)","306513518665",XY - Fates Collide #107/124 Pokemon Fan Club,"US","USD","1.49",,"1",,,496-k4xck
Revise,"CCG Individual Cards (183454)","306513518862",XY - Fates Collide #97/124 Energy Pouch,"US","USD","1.49",,"1",,,497-k4xcl
Revise,"CCG Individual Cards (183454)","306513518876",Dragon Majesty #59/70 Dragon Talon,"US","USD","1.49",,"1",,,498-k4xcm
Revise,"CCG Individual Cards (183454)","306513519087",Hidden Fates #59/68 Koga's Trap,"US","USD","1.49",,"1",,,499-k4xcn
Revise,"CCG Individual Cards (183454)","306513519176",XY - Fates Collide #87/124 Minccino (87),"US","USD","1.49",,"1",,,500-k4xco
Revise,"CCG Individual Cards (183454)","306513519257",XY - Fates Collide #93/124 Bent Spoon,"US","USD","1.49",,"1",,,501-k4xcp
Revise,"CCG Individual Cards (183454)","306513519334",XY - Roaring Skies #67/108 Meowth,"US","USD","1.99",,"1",,,502-k4xcq
Revise,"CCG Individual Cards (183454)","306513519584",XY - Fates Collide #60/124 Bronzor,"US","USD","1.49",,"1",,,504-k4xcs
Revise,"CCG Individual Cards (183454)","306513519660",XY - Roaring Skies #65/108 Spearow,"US","USD","1.49",,"1",,,505-k4xct
Revise,"CCG Individual Cards (183454)","306513519778",Dragon Majesty #11/70 Reshiram GX,"US","USD","9.99",,"1",,,506-k4xcu
Revise,"CCG Individual Cards (183454)","306513519864",Dragon Majesty #16/70 Horsea (16),"US","USD","1.49",,"1",,,507-k4xcv
Revise,"CCG Individual Cards (183454)","306513520314",XY - Fates Collide #17/124 Omanyte,"US","USD","1.49",,"1",,,512-k4xd1
Revise,"CCG Individual Cards (183454)","306513520359",Hidden Fates #15/68 Magikarp,"US","USD","1.49",,"1",,,513-k4xd2
Revise,"CCG Individual Cards (183454)","306513520462",Hidden Fates #13/68 Staryu,"US","USD","1.49",,"1",,,514-k4xd4
Revise,"CCG Individual Cards (183454)","306513520625",SM - Crimson Invasion #22/111 Remoraid Reverse Holo,"US","USD","1.99",,"1",,,516-k4xd6
Revise,"CCG Individual Cards (183454)","306513520739",XY - BREAKpoint #30/122 Suicune Holo,"US","USD","4.99",,"1",,,517-k4xd7
Revise,"CCG Individual Cards (183454)","306513520909",XY - Fates Collide #16/124 Dewgong,"US","USD","1.99",,"1",,,519-k4xd9
Revise,"CCG Individual Cards (183454)","306519048384",SM - Cosmic Eclipse #80/236 Ralts,"US","USD","1.79",,"1",,,520-k9lkz
Revise,"CCG Individual Cards (183454)","306519048390",McDonald's 25th Anniversary Promos #016/025 Scorbunny Holo,"US","USD","2.99",,"1",,,521-k9ll4
Revise,"CCG Individual Cards (183454)","306519048449",SM - Unbroken Bonds #71/214 Drowzee,"US","USD","1.49",,"1",,,522-k9ll8
Revise,"CCG Individual Cards (183454)","306519048463",SM - Lost Thunder #9/214 Spinarak,"US","USD","1.49",,"1",,,523-k9lld
Revise,"CCG Individual Cards (183454)","306519048567",XY - Fates Collide #12/124 Braixen Reverse Holo,"US","USD","1.99",,"1",,,525-k9lll
Revise,"CCG Individual Cards (183454)","306519048823",SM - Team Up #60/181 Tentacool,"US","USD","1.49",,"1",,,528-k9lly
Revise,"CCG Individual Cards (183454)","306519048861",XY - Roaring Skies #29/108 Xatu Reverse Holo,"US","USD","1.99",,"1",,,529-k9lm0
Revise,"CCG Individual Cards (183454)","306519049023",SV10: Destined Rivals #215/182 Cynthia's Garchomp ex,"US","USD","9.99",,"1",,,539-k9ln3
Revise,"CCG Individual Cards (183454)","306519049038",SV09: Journey Together #181/159 Ruffian,"US","USD","2.99",,"1",,,540-k9ln7
Revise,"CCG Individual Cards (183454)","306519049083",SV10: Destined Rivals #136/182 Marnie's Grimmsnarl ex,"US","USD","3.49",,"1",,,541-k9lnb
Revise,"CCG Individual Cards (183454)","306519049165",SV09: Journey Together #114/159 Salamence ex,"US","USD","2.49",,"1",,,542-k9lnf
Revise,"CCG Individual Cards (183454)","306519054185",XY - Fates Collide #38/124 Kabuto,"US","USD","1.79",,"1",,,526-k9llp
Revise,"CCG Individual Cards (183454)","306519054229",XY - Fates Collide #10/124 Fennekin,"US","USD","1.99",,"1",,,527-k9llt
Revise,"CCG Individual Cards (183454)","306519054315",SM - Crimson Invasion #32/111 Alolan Geodude Reverse Holo,"US","USD","1.79",,"1",,,530-k9lm3
Revise,"CCG Individual Cards (183454)","306519054389",SM - Unbroken Bonds #40/214 Tentacool,"US","USD","1.49",,"1",,,532-k9lmb
Revise,"CCG Individual Cards (183454)","306519054432",SM - Unbroken Bonds #13/214 Bellsprout,"US","USD","1.49",,"1",,,534-k9lmi
Revise,"CCG Individual Cards (183454)","306523637011",XY - Fates Collide #33/124 Solosis,"US","USD","1.49",,"1",,,546-kd8pe
Revise,"CCG Individual Cards (183454)","306523637039",SM - Unified Minds #43/236 Basculin,"US","USD","1.49",,"1",,,547-kd8pf
Revise,"CCG Individual Cards (183454)","306523637042",SM - Unified Minds #39/236 Finneon,"US","USD","1.49",,"1",,,548-kd8pg
Revise,"CCG Individual Cards (183454)","306523637068",SM - Unified Minds #73/236 Exeggcute,"US","USD","1.49",,"1",,,549-kd8ph
Revise,"CCG Individual Cards (183454)","306523637072",SM - Unified Minds #93/236 Honedge (93),"US","USD","1.49",,"1",,,550-kd8pj
Revise,"CCG Individual Cards (183454)","306523637104",SM - Unbroken Bonds #69/214 Haunter,"US","USD","1.99",,"1",,,551-kd8pn
Revise,"CCG Individual Cards (183454)","306523637108",Dragon Majesty #8/70 Darumaka,"US","USD","1.99",,"1",,,552-kd8po
Revise,"CCG Individual Cards (183454)","306523637142",XY - Fates Collide #50/124 Carbink (50),"US","USD","1.79",,"1",,,553-kd8pp
Revise,"CCG Individual Cards (183454)","306523637154",XY - Fates Collide #50/124 Carbink (50),"US","USD","1.79",,"1",,,554-kd8pr
Revise,"CCG Individual Cards (183454)","306523637170",SM - Unified Minds #31/236 Fletchinder,"US","USD","1.49",,"1",,,555-kd8ps
Revise,"CCG Individual Cards (183454)","306523637241",Dragon Majesty #50/70 Turtonator,"US","USD","1.99",,"1",,,559-kd8pw
Revise,"CCG Individual Cards (183454)","306523637316",SM - Unified Minds #58/236 Magnemite,"US","USD","1.49",,"1",,,563-kd8q0
Revise,"CCG Individual Cards (183454)","306523637317",SM - Cosmic Eclipse #64/236 Dewpider,"US","USD","1.49",,"1",,,562-kd8pz
Revise,"CCG Individual Cards (183454)","306523637363",SM - Unbroken Bonds #108/214 Murkrow,"US","USD","1.49",,"1",,,565-kd8q2
Revise,"CCG Individual Cards (183454)","306523637365",SM - Unbroken Bonds #115/214 Krokorok,"US","USD","1.49",,"1",,,564-kd8q1
Revise,"CCG Individual Cards (183454)","306523637406",SM - Cosmic Eclipse #89/236 Golett,"US","USD","1.49",,"1",,,566-kd8q3
Revise,"CCG Individual Cards (183454)","306523637412",Hidden Fates #28/68 Koffing,"US","USD","1.49",,"1",,,567-kd8q4
Revise,"CCG Individual Cards (183454)","306523637440",SM - Unbroken Bonds #62/214 Ekans,"US","USD","1.79",,"1",,,568-kd8q5
Revise,"CCG Individual Cards (183454)","306523637447",SM - Cosmic Eclipse #76/236 Koffing,"US","USD","1.49",,"1",,,569-kd8q7
Revise,"CCG Individual Cards (183454)","306527072657",SV06: Twilight Masquerade #015/167 Thwackey Reverse Holo,"US","USD","2.99",,"1",,,593-kfobm
Revise,"CCG Individual Cards (183454)","306534852413",SV: Scarlet & Violet Promo Cards #212 Reuniclus,"US","USD","3.75",,"1",,,84-j4q38
Revise,"CCG Individual Cards (183454)","306536895227",SM - Unified Minds #45/236 Carracosta,"US","USD","1.49",,"1",,,595-knz1k
Revise,"CCG Individual Cards (183454)","306536895307",SM - Unbroken Bonds #33/214 Squirtle,"US","USD","1.99",,"1",,,596-knz1l
Revise,"CCG Individual Cards (183454)","306536895402",SM - Unbroken Bonds #54/214 Pikachu,"US","USD","3.49",,"1",,,598-knz1n
Revise,"CCG Individual Cards (183454)","306536895565",SM - Unified Minds #116/236 Riolu (116),"US","USD","1.79",,"1",,,601-knz1q
Revise,"CCG Individual Cards (183454)","306536895633",SM - Unified Minds #148/236 Dratini (148),"US","USD","1.99",,"1",,,603-knz1s
Revise,"CCG Individual Cards (183454)","306536895648",Hidden Fates #7/68 Charmander,"US","USD","1.49",,"1",,,604-knz1t
Revise,"CCG Individual Cards (183454)","306536895706",SM - Crimson Invasion #60/111 Deino Reverse Holo,"US","USD","1.49",,"1",,,605-knz1u
Revise,"CCG Individual Cards (183454)","306536895749",XY - Roaring Skies #43/108 Togepi,"US","USD","1.99",,"1",,,607-knz1w
Revise,"CCG Individual Cards (183454)","306536895767",SM - Unbroken Bonds #162/214 Chatot,"US","USD","1.49",,"1",,,608-knz1x
Revise,"CCG Individual Cards (183454)","306536895833",SM - Guardians Rising #109/145 Fletchling Reverse Holo,"US","USD","3.49",,"1",,,610-knz1z
Revise,"CCG Individual Cards (183454)","306536895890",SM - Unified Minds #178/236 Tornadus,"US","USD","1.49",,"1",,,612-knz21
Revise,"CCG Individual Cards (183454)","306536896013",XY - Fates Collide #8/124 Deerling,"US","USD","1.79",,"1",,,616-knz25
Revise,"CCG Individual Cards (183454)","306536896045",SM - Ultra Prism #33/156 Prinplup,"US","USD","1.49",,"1",,,617-knz26
Revise,"CCG Individual Cards (183454)","306536896229",Dragon Majesty #16/70 Horsea (16),"US","USD","1.99",,"1",,,618-knz27
Revise,"CCG Individual Cards (183454)","306536896245",SM - Unified Minds #41/236 Snover,"US","USD","1.49",,"1",,,619-knz28
Revise,"CCG Individual Cards (183454)","306536896301",XY - Fates Collide #23/124 Barbaracle,"US","USD","1.49",,"1",,,620-knz29
Revise,"CCG Individual Cards (183454)","306536928064",SM - Lost Thunder #21/214 Grovyle,"US","USD","1.99",,"1",,,572-kfo93
Revise,"CCG Individual Cards (183454)","306536928378",Hidden Fates #4/68 Paras,"US","USD","1.49",,"1",,,573-kfo98
Revise,"CCG Individual Cards (183454)","306536928647",XY - Roaring Skies #2/108 Exeggutor,"US","USD","1.79",,"1",,,574-kfo9a
Revise,"CCG Individual Cards (183454)","306536928857",Hidden Fates #11/68 Psyduck,"US","USD","1.49",,"1",,,575-kfo9c
Revise,"CCG Individual Cards (183454)","306536929737",McDonald's 25th Anniversary Promos #007/025 Rowlet,"US","USD","1.49",,"1",,,578-kfoa1
Revise,"CCG Individual Cards (183454)","306536931101",McDonald's 25th Anniversary Promos #011/025 Torchic,"US","USD","1.49",,"1",,,580-kfoa6
Revise,"CCG Individual Cards (183454)","306536932963",SWSH05: Battle Styles #057/163 Baltoy CRIMPED,"US","USD","2.99",,"1",,,588-kfob2
Revise,"CCG Individual Cards (183454)","306536933056",SV08: Surging Sparks #028/191 Centiskorch Reverse Holo,"US","USD","1.49",,"1",,,590-kfobe
Revise,"CCG Individual Cards (183454)","306536933196",SV08: Surging Sparks #065/191 Tapu Koko Holo,"US","USD","1.79",,"1",,,592-kfobj
Revise,"CCG Individual Cards (183454)","306536974142",XY - Roaring Skies #51/108 Dragonite (51),"US","USD","4.99",,"1",,,599-knz1o
Revise,"CCG Individual Cards (183454)","306614404266",SM - Lost Thunder #83/214 Stunfisk,"US","USD","1.49",,"1",,,621-merz8
Revise,"CCG Individual Cards (183454)","306614404370",SM Base Set #59/149 Drowzee,"US","USD","1.49",,"1",,,622-merz9
Revise,"CCG Individual Cards (183454)","306614404376",SM - Lost Thunder #107/214 Poipole,"US","USD","1.99",,"1",,,623-merza
Revise,"CCG Individual Cards (183454)","306614404650",XY - Steam Siege #39/114 Flaaffy,"US","USD","1.49",,"1",,,625-merzc
Revise,"CCG Individual Cards (183454)","306614404804",SM - Unbroken Bonds #56/214 Stunfisk Reverse Holo,"US","USD","1.99",,"1",,,627-merze
Revise,"CCG Individual Cards (183454)","306614404847",XY - Roaring Skies #13/108 Victini Reverse Holo,"US","USD","1.99",,"1",,,629-merzg
Revise,"CCG Individual Cards (183454)","306614405018",XY - Roaring Skies #9/108 Nincada,"US","USD","1.49",,"1",,,631-merzj
Revise,"CCG Individual Cards (183454)","306614405033",SM - Unbroken Bonds #16/214 Tangela,"US","USD","1.49",,"1",,,632-merzk
Revise,"CCG Individual Cards (183454)","306614405215",XY - Roaring Skies #12/108 Tropius,"US","USD","1.49",,"1",,,633-merzl
Revise,"CCG Individual Cards (183454)","306614405231",SM - Team Up #28/181 Staryu,"US","USD","1.49",,"1",,,634-merzm
Revise,"CCG Individual Cards (183454)","306614405249",SM - Unified Minds #13/236 Foongus,"US","USD","1.49",,"1",,,635-merzn
Revise,"CCG Individual Cards (183454)","306614405456",XY - Fates Collide #22/124 Binacle,"US","USD","1.49",,"1",,,636-merzo
Revise,"CCG Individual Cards (183454)","306614405556",SWSH03: Darkness Ablaze #035/189 Galarian Mr. Mime,"US","USD","1.49",,"1",,,638-merzq
Revise,"CCG Individual Cards (183454)","306614405737",SWSH03: Darkness Ablaze #090/189 Vibrava Reverse Holo,"US","USD","1.99",,"1",,,639-merzr
Revise,"CCG Individual Cards (183454)","306614405786",SWSH03: Darkness Ablaze #028/189 Galarian Darmanitan (28),"US","USD","1.99",,"1",,,640-merzs
Revise,"CCG Individual Cards (183454)","306614405811",SWSH03: Darkness Ablaze #146/189 Staravia,"US","USD","1.49",,"1",,,641-merzt
Revise,"CCG Individual Cards (183454)","306614405878",SWSH03: Darkness Ablaze #174/189 Heat R Energy,"US","USD","1.49",,"1",,,642-merzu
Revise,"CCG Individual Cards (183454)","306614405923",SWSH03: Darkness Ablaze #087/189 Pupitar,"US","USD","1.49",,"1",,,643-merzv
Revise,"CCG Individual Cards (183454)","306614405972",SWSH12: Silver Tempest #042/195 Glalie,"US","USD","1.49",,"1",,,644-merzw
Revise,"CCG Individual Cards (183454)","306614406031",SV: Scarlet & Violet Promo Cards #004 Mimikyu ex,"US","USD","2.99",,"1",,,645-merzx
Revise,"CCG Individual Cards (183454)","306614406062",SV04: Paradox Rift #006/182 Dwebble,"US","USD","1.49",,"1",,,646-merzz
Revise,"CCG Individual Cards (183454)","306614406098",SV04: Paradox Rift #148/182 Whismur,"US","USD","1.49",,"1",,,647-mes00
Revise,"CCG Individual Cards (183454)","306614406152",SV04: Paradox Rift #167/182 Mela,"US","USD","1.49",,"1",,,648-mes01
Revise,"CCG Individual Cards (183454)","306614406195",SV04: Paradox Rift #107/182 Slither Wing,"US","USD","1.49",,"1",,,649-mes02
Revise,"CCG Individual Cards (183454)","306614406224",SV04: Paradox Rift #078/182 Gourgeist,"US","USD","1.99",,"1",,,650-mes03
Revise,"CCG Individual Cards (183454)","306614406289",SV08: Surging Sparks #188/191 Technical Machine: Fluorite,"US","USD","1.49",,"1",,,651-mes04
Revise,"CCG Individual Cards (183454)","306614406326",SV08: Surging Sparks #017/191 Ninetales,"US","USD","1.49",,"1",,,652-mes05
Revise,"CCG Individual Cards (183454)","306614406548",SV08: Surging Sparks #063/191 Zebstrika,"US","USD","1.49",,"1",,,653-mes06
Revise,"CCG Individual Cards (183454)","306614406636",SV08: Surging Sparks #013/191 Rellor,"US","USD","1.49",,"1",,,654-mes07
Revise,"CCG Individual Cards (183454)","306614406690",SV08: Surging Sparks #158/191 Maushold,"US","USD","1.49",,"1",,,655-mes08
Revise,"CCG Individual Cards (183454)","306614406735",SV08: Surging Sparks #125/191 Registeel,"US","USD","1.49",,"1",,,656-mes09
Revise,"CCG Individual Cards (183454)","306614406766",SV08: Surging Sparks #046/191 Shellos,"US","USD","1.49",,"1",,,657-mes0a
Revise,"CCG Individual Cards (183454)","306614406771",SV08: Surging Sparks #146/191 Vigoroth,"US","USD","1.49",,"1",,,658-mes0b
Revise,"CCG Individual Cards (183454)","306614406835",SV: Scarlet & Violet Promo Cards #061 Pineco Holo,"US","USD","1.99",,"1",,,659-mes0c
Revise,"CCG Individual Cards (183454)","306614406867",SV04: Paradox Rift #105/182 Klawf Reverse Holo,"US","USD","1.99",,"1",,,660-mes0d
Revise,"CCG Individual Cards (183454)","306614406875",SV04: Paradox Rift #029/182 Chi-Yu Holo,"US","USD","1.49",,"1",,,661-mes0e
Revise,"CCG Individual Cards (183454)","306614407167",SV02: Paldea Evolved #162/193 Slaking Reverse Holo,"US","USD","1.99",,"1",,,663-mes0g
Revise,"CCG Individual Cards (183454)","306614407486",SV08: Surging Sparks #083/191 Cofagrigus Holo,"US","USD","1.49",,"1",,,666-mes0k
Revise,"CCG Individual Cards (183454)","306614407529",SV08: Surging Sparks #077/191 Latios,"US","USD","1.49",,"1",,,667-mes0l
Revise,"CCG Individual Cards (183454)","306614407704",SV08: Surging Sparks #039/191 Paldean Tauros,"US","USD","1.49",,"1",,,668-mes0m
Revise,"CCG Individual Cards (183454)","306614407855",SV08: Surging Sparks #166/191 Chill Teaser Toy,"US","USD","1.49",,"1",,,669-mes0n
Revise,"CCG Individual Cards (183454)","306614407858",SV08: Surging Sparks #041/191 Feebas,"US","USD","1.49",,"1",,,670-mes0o
Revise,"CCG Individual Cards (183454)","306629056895",SWSH10: Astral Radiance #008/189 Heracross,"US","USD","1.49",,"1",,,671-mqu0j
Revise,"CCG Individual Cards (183454)","306629056905",SM - Crimson Invasion #81/111 Starly,"US","USD","1.49",,"1",,,672-mqu0k
Revise,"CCG Individual Cards (183454)","306629056967",SM - Crimson Invasion #44/111 Pumpkaboo,"US","USD","1.49",,"1",,,673-mqu0l
Revise,"CCG Individual Cards (183454)","306629057004",SWSH01: Sword & Shield Base Set #151/202 Corvisquire,"US","USD","1.49",,"1",,,674-mqu0m
Revise,"CCG Individual Cards (183454)","306629057016",SWSH01: Sword & Shield Base Set #030/202 Scorbunny (030),"US","USD","1.99",,"1",,,675-mqu0n
